2022-03-07 00:00:00+00:00,00:00,C,London,53.76
2022-03-08 00:00:00+00:00,00:00,C,London,56.66
2022-03-09 00:00:00+00:00,00:00,C,London,56.36
2022-03-10 00:00:00+00:00,00:00,C,London,45.51
2022-03-11 00:00:00+00:00,00:00,C,London,37.32
2022-03-12 00:00:00+00:00,00:00,C,London,33.04
2022-03-13 00:00:00+00:00,00:00,C,London,29.43
2022-03-14 00:00:00+00:00,00:00,C,London,36.85
2022-03-15 00:00:00+00:00,00:00,C,London,36.71
2022-03-16 00:00:00+00:00,00:00,C,London,39.53
2022-03-17 00:00:00+00:00,00:00,C,London,34.43
2022-03-18 00:00:00+00:00,00:00,C,London,32.39
2022-03-19 00:00:00+00:00,00:00,C,London,30.89
2022-03-20 00:00:00+00:00,00:00,C,London,29.9
2022-03-21 00:00:00+00:00,00:00,C,London,31.46
2022-03-22 00:00:00+00:00,00:00,C,London,31.89
2022-03-23 00:00:00+00:00,00:00,C,London,32.07
2022-03-24 00:00:00+00:00,00:00,C,London,33.62
2022-03-25 00:00:00+00:00,00:00,C,London,36.07
2022-03-26 00:00:00+00:00,00:00,C,London,32.3
2022-03-27 00:00:00+00:00,00:00,C,London,32.08
2022-03-28 00:00:00+00:00,00:00,C,London,32.95
2022-03-29 00:00:00+00:00,00:00,C,London,33.81
2022-03-30 00:00:00+00:00,00:00,C,London,36.46
2022-03-31 00:00:00+00:00,00:00,C,London,37.39
2022-04-01 00:00:00+00:00,00:00,C,London,38.21
2022-04-02 00:00:00+00:00,00:00,C,London,39.51
2022-04-03 00:00:00+00:00,00:00,C,London,35.58
2022-04-04 00:00:00+00:00,00:00,C,London,30.74
2022-04-05 00:00:00+00:00,00:00,C,London,33.1
2022-04-06 00:00:00+00:00,00:00,C,London,29.6
2022-04-07 00:00:00+00:00,00:00,C,London,29.88
2022-04-08 00:00:00+00:00,00:00,C,London,32.54
2022-04-09 00:00:00+00:00,00:00,C,London,32.36
2022-04-10 00:00:00+00:00,00:00,C,London,32.79
2022-04-11 00:00:00+00:00,00:00,C,London,32.13
2022-04-12 00:00:00+00:00,00:00,C,London,31.56
2022-04-13 00:00:00+00:00,00:00,C,London,30.9
2022-04-14 00:00:00+00:00,00:00,C,London,30.7
2022-04-15 00:00:00+00:00,00:00,C,London,27.28
2022-04-16 00:00:00+00:00,00:00,C,London,23.1
2022-04-17 00:00:00+00:00,00:00,C,London,20.48
2022-04-18 00:00:00+00:00,00:00,C,London,21.22
2022-04-19 00:00:00+00:00,00:00,C,London,26.77
2022-04-20 00:00:00+00:00,00:00,C,London,27.45
2022-04-21 00:00:00+00:00,00:00,C,London,26.4
2022-04-22 00:00:00+00:00,00:00,C,London,25.06
2022-04-23 00:00:00+00:00,00:00,C,London,22.9
2022-04-24 00:00:00+00:00,00:00,C,London,24.63
2022-04-25 00:00:00+00:00,00:00,C,London,28.82
2022-04-26 00:00:00+00:00,00:00,C,London,28.55
2022-04-27 00:00:00+00:00,00:00,C,London,29.56
